t,phase,sin_pos,cos_pos,stance_l,stance_r,contact_l,contact_r,base_x,base_y,base_z,base_pitch,base_roll,base_yaw,base_vx,base_vy,base_vz,base_wx,base_wy,base_wz,dof_lhp,dof_lhr,dof_lhy,dof_lkp,dof_lap,dof_lar,dof_rhp,dof_rhr,dof_rhy,dof_rkp,dof_rap,dof_rar,ref_lhp,ref_lhr,ref_lhy,ref_lkp,ref_lap,ref_lar,ref_rhp,ref_rhr,ref_rhy,ref_rkp,ref_rap,ref_rar,dvel_lhp,dvel_lhr,dvel_lhy,dvel_lkp,dvel_lap,dvel_lar,dvel_rhp,dvel_rhr,dvel_rhy,dvel_rkp,dvel_rap,dvel_rar,foot_z_l,foot_z_r,foot_vx_l,foot_vx_r,foot_vy_l,foot_vy_r,cfz_l,cfz_r,cmd_vx,cmd_vy,cmd_wz,rew_stability,rew_swing_foot_forward,rew_tracking_lin_vel,rew_tracking_ang_vel,rew_ref_joint_pos,rew_feet_contact_number,rew_feet_clearance,rew_foot_slip,rew_efficiency,rew_collision
0.0,0.5222222208976746,-0.13917309271867956,-0.9902680698998213,0.0,1.0,0.0,0.0,5.631730891764164e-05,0.00019589136354625225,0.6979507803916931,-0.00021409988403320312,0.0006053851684555411,-0.00020933151245117188,-2.4094040782074444e-05,0.0024941256269812584,-0.1948777139186859,0.05397335812449455,-0.015900978818535805,-0.028527718037366867,0.4641886055469513,0.045626744627952576,-0.3037490248680115,0.4561969041824341,-0.21227502822875977,-0.015880875289440155,-0.3648432493209839,-0.1167667806148529,0.2833560109138489,0.5152247548103333,-0.18515531718730927,-0.011784207075834274,0.43479329347610474,0.05695865675806999,-0.32530903816223145,0.5387105941772461,-0.19096601009368896,0.0,-0.4000000059604645,-0.05000000074505806,0.3100000023841858,0.49000000953674316,-0.20999999344348907,0.0,-0.11947678029537201,0.12172111868858337,0.011371791362762451,0.190315380692482,0.37382858991622925,0.387387216091156,-0.0030528148636221886,0.1996195763349533,0.08564695715904236,-0.2086101919412613,-0.6140031814575195,0.5789116024971008,0.08715809136629105,0.09057096391916275,-0.07922233641147614,0.06866931915283203,-0.009737858548760414,-0.04504554718732834,0.0,0.0,0.5,0.0,0.0,0.6991056799888611,0.0,0.6064939498901367,0.9983736276626587,0.753518283367157,0.3499999940395355,0.9260396361351013,0.0,5.985990047454834,0.0
0.01,0.5333333611488342,-0.2079118617685598,-0.9781475643970758,0.0,1.0,0.0,0.0,0.00010480196215212345,0.0003885200712829828,0.6954598426818848,-0.000408172607421875,0.0012292719911783934,-0.000553131103515625,-0.00023895017511676997,0.0028010366950184107,-0.29264435172080994,0.07040680199861526,-0.024062298238277435,-0.04169594496488571,0.4626908600330353,0.04705047607421875,-0.3041258454322815,0.45845115184783936,-0.2114991545677185,-0.013640426099300385,-0.36508870124816895,-0.11448392271995544,0.28433817625045776,0.513179361820221,-0.18956761062145233,-0.007665752433240414,0.45197799801826477,0.06039560213685036,-0.33287033438682556,0.5627692341804504,-0.20626041293144226,0.0,-0.4000000059604645,-0.05000000074505806,0.3100000023841858,0.49000000953674316,-0.20999999344348907,0.0,-0.1981116086244583,0.13973137736320496,0.02223280258476734,0.18526692688465118,0.33557915687561035,0.22908271849155426,-0.038684338331222534,0.2517235279083252,0.10444813966751099,-0.2003062516450882,-0.3179223835468292,0.3016236424446106,0.08481629937887192,0.08779440075159073,-0.09501651674509048,0.07217361032962799,-0.012035170570015907,-0.06679176539182663,0.0,0.0,0.5,0.0,0.0,0.7021886706352234,0.0,0.6062312722206116,0.9965289235115051,0.755223274230957,0.3499999940395355,0.8836678266525269,0.0,4.383580684661865,0.0
0.02,0.5444444417953491,-0.275637339817032,-0.9612617005262356,0.0,1.0,0.0,0.0,0.00016898848116397858,0.0006207276601344347,0.6919897794723511,-0.0006690025329589844,0.001987818628549576,-0.0010128021240234375,-0.00048499106196686625,0.0027754888869822025,-0.39055100083351135,0.08151523768901825,-0.029755685478448868,-0.05205647647380829,0.4605303108692169,0.048596322536468506,-0.3044055104255676,0.4606407880783081,-0.21099472045898438,-0.012525219470262527,-0.3656895160675049,-0.11174595355987549,0.28543633222579956,0.5112786889076233,-0.19176112115383148,-0.0055398354306817055,0.4689093828201294,0.06378187984228134,-0.3403201401233673,0.5864731669425964,-0.22132934629917145,0.0,-0.4000000059604645,-0.05000000074505806,0.3100000023841858,0.49000000953674316,-0.20999999344348907,0.0,-0.254854291677475,0.14718244969844818,0.03057049587368965,0.17792771756649017,0.31495553255081177,0.14729692041873932,-0.0717996135354042,0.2916118800640106,0.11185218393802643,-0.1846633106470108,-0.15361431241035461,0.15455055236816406,0.08150038123130798,0.08402139693498611,-0.10661249607801437,0.07494372129440308,-0.0105800935998559,-0.08212655037641525,0.0,0.0,0.5,0.0,0.0,0.7050013542175293,0.0,0.6059330105781555,0.994594931602478,0.7375574111938477,0.3499999940395355,0.8269654512405396,0.0,3.37734317779541,0.0
0.03,0.5555555820465088,-0.3420202997352155,-0.9396925638574744,0.0,1.0,0.0,0.0,0.00024361326359212399,0.0008787496481090784,0.6875404715538025,-0.0009732246398925781,0.0028325803577899933,-0.0015606880187988281,-0.0007598905940540135,0.002402722602710128,-0.48855146765708923,0.08764120936393738,-0.03327415883541107,-0.059680573642253876,0.4579015076160431,0.050198376178741455,-0.3045801520347595,0.46275532245635986,-0.21064287424087524,-0.009798064827919006,-0.3665885925292969,-0.10867533087730408,0.28658396005630493,0.5095270276069641,-0.19282083213329315,-0.004469585604965687,0.4855051040649414,0.06710101664066315,-0.34762224555015564,0.6097071170806885,-0.23609952628612518,0.0,-0.4000000059604645,-0.05000000074505806,0.3100000023841858,0.49000000953674316,-0.20999999344348907,0.0,-0.29171037673950195,0.14703302085399628,0.014825678430497646,0.17065249383449554,0.30493488907814026,0.025790758430957794,-0.09817997366189957,0.31829360127449036,0.11558790504932404,-0.17114542424678802,-0.0733853355050087,0.07526926696300507,0.07720714062452316,0.07926217466592789,-0.11450708657503128,0.07763012498617172,-0.006539220456033945,-0.09291760623455048,0.0,0.0,0.5,0.0,0.0,0.7076281905174255,0.0,0.6056019067764282,0.9929017424583435,0.7085709571838379,0.3499999940395355,0.7589213252067566,0.0,2.947699785232544,0.0
0.04,0.5666666626930237,-0.40673662026718693,-0.9135454677976493,0.0,1.0,0.0,0.0,-0.00016491790302097797,0.002256646053865552,0.6823161840438843,0.0013708682963624597,0.007034569513052702,-0.0013885498046875,0.028004931285977364,0.03757035732269287,-0.562696099281311,0.6654587984085083,0.45779547095298767,-0.07064839452505112,0.43855857849121094,0.07557898014783859,-0.375817209482193,0.44666555523872375,-0.30529123544692993,0.028752636164426804,-0.36697396636009216,-0.09632327407598495,0.283827006816864,0.4788317382335663,-0.25219807028770447,-0.03863140568137169,0.5016841888427734,0.07033683359622955,-0.35474103689193726,0.6323578357696533,-0.2504989206790924,0.0,-0.4000000059604645,-0.05000000074505806,0.3100000023841858,0.49000000953674316,-0.20999999344348907,0.0,-2.58008074760437,3.5870940685272217,-8.961381912231445,-2.5174570083618164,-10.003695487976074,4.044732093811035,-0.8680315017700195,1.6559300422668457,0.2799190282821655,-3.915585517883301,-7.142988681793213,-2.854382276535034,0.07165706902742386,0.07131538540124893,0.4081380367279053,1.209858775138855,-0.04233400896191597,-0.2694892883300781,0.0,0.0,0.5,0.0,0.0,0.3827834725379944,0.4081380367279053,0.6386608481407166,0.9900673031806946,0.6205663681030273,0.3499999940395355,0.6791871190071106,0.0,3223.554931640625,0.0
0.05,0.5777778029441833,-0.4694717024021403,-0.882947518623636,0.0,1.0,0.0,0.0,0.0004005446098744869,0.0020334681030362844,0.6761283874511719,-0.0003070831298828125,0.00609963946044445,-0.004271507263183594,0.005669998470693827,-0.025647057220339775,-0.6692925095558167,-0.7234209775924683,-0.4862104058265686,-0.2941984236240387,0.4003932774066925,0.06387441605329514,-0.36354759335517883,0.397848904132843,-0.40577253699302673,0.02322312258183956,-0.3719028830528259,-0.08981626480817795,0.2130056619644165,0.48486578464508057,-0.35139358043670654,-0.06779647618532181,0.517367959022522,0.07347358763217926,-0.36164188385009766,0.6543151140213013,-0.26445746421813965,0.0,-0.4000000059604645,-0.05000000074505806,0.3100000023841858,0.49000000953674316,-0.20999999344348907,0.0,-3.6170620918273926,-3.4242641925811768,2.7548115253448486,-4.582368850708008,-9.800862312316895,-1.171122431755066,0.5097697377204895,-0.5591266751289368,-9.794477462768555,2.082500457763672,-8.818808555603027,-0.9654929637908936,0.06267251074314117,0.06602219492197037,0.25502943992614746,-0.1305370181798935,0.48807013034820557,1.0432713031768799,0.0,0.0,0.5,0.0,0.0,0.38144975900650024,0.25502943992614746,0.6126020550727844,0.8410489559173584,0.4199860990047455,0.3499999940395355,0.5674799680709839,0.0,9212.3447265625,0.0
0.06,0.5888888835906982,-0.529919236002096,-0.84804811379718,0.0,1.0,0.0,0.0,0.0006586473900824785,0.000853759003803134,0.6689249277114868,-0.0009441375732421875,0.0021150815300643444,-0.007586479187011719,0.012711932882666588,-0.008627384901046753,-0.7688823938369751,-0.09575599431991577,0.21706686913967133,-0.2671808898448944,0.38098421692848206,0.04164235666394234,-0.30731722712516785,0.3637647330760956,-0.4518340229988098,0.08359112590551376,-0.3668839633464813,-0.09710367023944855,0.17127743363380432,0.46960967779159546,-0.25409725308418274,-0.12023213505744934,0.5324798226356506,0.07649596035480499,-0.36829110980033875,0.6754717826843262,-0.27790701389312744,0.0,-0.4000000059604645,-0.05000000074505806,0.3100000023841858,0.49000000953674316,-0.20999999344348907,0.0,-1.032119870185852,-1.0920100212097168,6.180654525756836,-2.9363441467285156,-2.2666943073272705,4.3502984046936035,-0.15261191129684448,-0.24026469886302948,-2.3178911209106445,-2.264810085296631,10.015256881713867,-4.702951908111572,0.053266532719135284,0.058981046080589294,0.28526225686073303,0.3979399502277374,-0.15904365479946136,0.22053751349449158,0.0,0.0,0.5,0.0,0.0,0.40296491980552673,0.28526225686073303,0.6218550801277161,0.8669523596763611,0.33286893367767334,0.3499999940395355,0.47016605734825134,0.0,3537.12109375,0.0
0.07,0.6000000238418579,-0.5877853734854867,-0.8090169063230552,0.0,1.0,0.0,0.0,0.0005632941611111164,0.0005330655258148909,0.6608098745346069,0.0002843420079443604,0.0010682832216843963,-0.007826805114746094,0.025086505338549614,-0.006029102951288223,-0.854814887046814,-0.10798805207014084,0.07711685448884964,0.10048383474349976,0.36240676045417786,0.03724454715847969,-0.29310962557792664,0.32025155425071716,-0.48207157850265503,0.06625198572874069,-0.35344812273979187,-0.10104744136333466,0.15347203612327576,0.43676966428756714,-0.23921215534210205,-0.150715172290802,0.5469464063644409,0.07938927412033081,-0.37465640902519226,0.6957249641418457,-0.29078227281570435,0.0,-0.4000000059604645,-0.05000000074505806,0.3100000023841858,0.49000000953674316,-0.20999999344348907,0.0,-2.009768486022949,-0.16646428406238556,0.362838476896286,-4.771037578582764,-3.312877893447876,-1.0441734790802002,1.9945703744888306,-0.5390335917472839,-1.338869333267212,-3.559706449508667,-0.04177318885922432,-2.3879270553588867,0.043455302715301514,0.0494304895401001,0.7853512167930603,0.3750954866409302,-0.20861922204494476,0.24299639463424683,0.0,0.0,0.5,0.0,0.0,0.43039485812187195,0.5,0.6368899345397949,0.9800085425376892,0.2578250765800476,0.3499999940395355,0.3863954544067383,0.0,1102.81591796875,0.0
0.08,0.6111111044883728,-0.64278757780998,-0.7660444698665863,0.0,1.0,1.0,0.0,0.0008472283370792866,0.0006484903860837221,0.652245283126831,0.00011216947314096615,0.0023582300636917353,-0.0076084136962890625,0.02296137996017933,-0.05130226910114288,-0.7894880771636963,0.4448198676109314,-0.14193283021450043,0.010805603116750717,0.34011247754096985,0.029961775988340378,-0.2288258820772171,0.2650216221809387,-0.417562872171402,0.07332904636859894,-0.3395709693431854,-0.09922810643911362,0.11788817495107651,0.4180809557437897,-0.23875905573368073,-0.1682325154542923,0.5606968998908997,0.08213938027620316,-0.38070663809776306,0.7149756550788879,-0.3030202388763428,0.0,-0.4000000059604645,-0.05000000074505806,0.3100000023841858,0.49000000953674316,-0.20999999344348907,0.0,-1.2411221265792847,-0.5962835550308228,4.4775471687316895,-3.5464792251586914,14.072901725769043,-0.3976229429244995,1.0532828569412231,0.6250758171081543,-3.0298678874969482,-1.1278818845748901,0.2841898500919342,-1.2782055139541626,0.033620238304138184,0.040031857788562775,0.4197719097137451,0.028929604217410088,0.25058993697166443,0.3407178521156311,615.1909790039062,0.0,0.5,0.0,0.0,0.3856564462184906,0.4197719097137451,0.6310340166091919,0.9997665286064148,0.2059149146080017,-0.30000001192092896,0.3173990845680237,3.3771860599517822,5595.21630859375,0.0
0.09,0.6222222447395325,-0.6946584722314966,-0.7193397020580772,0.0,1.0,1.0,0.0,0.002120336052030325,0.0018831623019650578,0.64454185962677,-0.0035796165466308594,0.009162516333162785,-0.0069408416748046875,0.03624420613050461,-0.05900827422738075,-0.7625541687011719,0.8383269906044006,-0.5523389577865601,0.05745537206530571,0.32149645686149597,0.033947400748729706,-0.20566695928573608,0.23548907041549683,-0.2995312511920929,0.06763742864131927,-0.3269522786140442,-0.09332595020532608,0.09043902903795242,0.40596309304237366,-0.24179954826831818,-0.1670561581850052,0.573664665222168,0.08473293483257294,-0.38641244173049927,0.7331305146217346,-0.31456151604652405,0.0,-0.4000000059604645,-0.05000000074505806,0.3100000023841858,0.49000000953674316,-0.20999999344348907,0.0,-2.5682713985443115,0.7647400498390198,2.212413787841797,-2.927715301513672,10.726069450378418,0.40430948138237,1.527768611907959,0.5992401242256165,-2.9995455741882324,-1.313563346862793,-0.3939482569694519,0.0324818454682827,0.026317380368709564,0.03115476667881012,0.29940351843833923,0.2950446903705597,0.023369168862700462,0.6894835233688354,263.04571533203125,0.0,0.5,0.0,0.0,0.34875017404556274,0.29940351843833923,0.645905077457428,0.9934194684028625,0.17524990439414978,-0.30000001192092896,0.31788766384124756,2.98541259765625,2564.54833984375,0.0
